#  im_file        filter  tile  dither  sky_level   FWHM
# Tile 1
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d3_i.fits    i    3    3    5735.1     600.0       7.36
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d1_g.fits    g    3    1    582.7      600.0       5.05
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d2_g.fits    g    3    2    587.3      600.0       4.64
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d3_g.fits    g    3    3    582.0      600.0       5.14
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d4_i.fits    i    3    4    4389.5     600.0       4.35
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d5_i.fits    i    3    5    3908.8     600.0       4.15
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d6_i.fits    i    3    6    4012.0     600.0       3.89
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d4_g.fits    g    3    4    606.4      600.0       5.49
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d5_g.fits    g    3    5    617.5      600.0       5.63
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d6_g.fits    g    3    6    616.0      600.0       5.76
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d7_i.fits    i    3    7    4339.5     600.0       4.55
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d8_i.fits    i    3    8    4345.7     600.0       4.67
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d9_i.fits    i    3    9    4405.7     600.0       4.67
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d10_i.fits   i    3    10   3526.6     600.0       7.32
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d11_i.fits   i    3    11   3415.1     600.0       6.52
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d12_i.fits   i    3    12   3593.0     600.0       6.74
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d13_i.fits   i    3    13   5849.9     600.0       5.15
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d14_i.fits   i    3    14   5706.6     600.0       5.19
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t3_d15_i.fits   i    3    15   1113.6     600.0       6.02
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d1_z.fits    z    3    1    15878.5    600.0       3.38
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d2_z.fits    z    3    2    16062.0    600.0       3.40
