Index,HIERARCH ESO OBS PROG ID,HIERARCH ESO OBS NAME,HIERARCH ESO INS FILT1 NAME,HIERARCH ESO DET DIT,HIERARCH ESO DET NDIT,HIERARCH ESO TPL ID,HIERARCH ESO TPL NEXP,HIERARCH ESO TPL EXPNO,JITTR_ID,NJITTER,JITTER_I,ESOGRADE,RA,DEC,FWHM,Filename
789,098.B-0510(A),MS_DV2_V5_OB7,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,358.29025,-52.6204,0.82211558,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00085_st.fit
790,098.B-0510(A),MS_DV1_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,351.377896,-53.28692,0.79926418,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00088_st.fit
791,098.B-0510(A),MS_DV1_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,351.531417,-53.287,0.7249667,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00091_st.fit
792,098.B-0510(A),MS_DV1_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,351.684292,-53.28691,0.70244102,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00094_st.fit
793,098.B-0510(A),MS_DV1_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,351.6853,-53.46988,0.72397798,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00097_st.fit
794,098.B-0510(A),MS_DV1_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,351.531446,-53.4702,0.8174297,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00100_st.fit
795,098.B-0510(A),MS_DV1_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,351.37725,-53.47009,0.83322168,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00103_st.fit
796,098.B-0510(A),MS_DV2_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,B,358.290867,-52.43722,0.90925792,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00106_st.fit
797,098.B-0510(A),MS_DV2_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,B,358.4414,-52.4373,0.74976052,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00109_st.fit
798,098.B-0510(A),MS_DV2_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,B,358.591321,-52.43721,0.74322436,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00112_st.fit
799,098.B-0510(A),MS_DV2_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,B,358.592283,-52.62019,0.76452298,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00115_st.fit
800,098.B-0510(A),MS_DV2_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,B,358.441425,-52.6205,0.79375958,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00118_st.fit
801,098.B-0510(A),MS_DV2_V5_OB8,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,358.29025,-52.6204,0.81547028,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00121_st.fit
802,098.B-0510(A),MS_DV1_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,351.377896,-53.28692,0.77276492,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00124_st.fit
803,098.B-0510(A),MS_DV1_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,351.531417,-53.287,0.72449682,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00127_st.fit
804,098.B-0510(A),MS_DV1_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,351.684292,-53.28691,0.68974304,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00130_st.fit
805,098.B-0510(A),MS_DV1_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,351.6853,-53.46988,0.73575184,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00133_st.fit
806,098.B-0510(A),MS_DV1_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,351.531446,-53.4702,0.64477464,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00136_st.fit
807,098.B-0510(A),MS_DV1_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,351.37725,-53.47009,0.6650842,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00139_st.fit
808,098.B-0510(A),MS_DV2_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,358.290867,-52.43722,0.71434408,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00142_st.fit
809,098.B-0510(A),MS_DV2_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,358.4414,-52.4373,0.71902452,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00145_st.fit
810,098.B-0510(A),MS_DV2_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,358.591321,-52.43721,0.73438436,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00148_st.fit
811,098.B-0510(A),MS_DV2_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,358.592283,-52.62019,0.74071074,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00151_st.fit
812,098.B-0510(A),MS_DV2_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,358.441425,-52.6205,0.7312584,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00154_st.fit
813,098.B-0510(A),MS_DV2_V5_OB47,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,358.29025,-52.6204,0.71132114,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00157_st.fit
814,098.B-0510(A),MS_DV1_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,B,351.377896,-53.28692,0.71223404,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00160_st.fit
815,098.B-0510(A),MS_DV1_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,B,351.531417,-53.287,0.7386092,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00163_st.fit
816,098.B-0510(A),MS_DV1_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,B,351.684292,-53.28691,0.72523496,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00166_st.fit
817,098.B-0510(A),MS_DV1_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,B,351.6853,-53.46988,0.64226918,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00169_st.fit
818,098.B-0510(A),MS_DV1_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,B,351.531446,-53.4702,0.756432,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00172_st.fit
819,098.B-0510(A),MS_DV1_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,B,351.37725,-53.47009,0.6888893,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00175_st.fit
820,098.B-0510(A),MS_DV2_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,358.290867,-52.43722,0.6964101,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00178_st.fit
821,098.B-0510(A),MS_DV2_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,358.4414,-52.4373,0.74439702,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00181_st.fit
822,098.B-0510(A),MS_DV2_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,358.591321,-52.43721,0.66428996,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00184_st.fit
823,098.B-0510(A),MS_DV2_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,358.592283,-52.62019,0.66984012,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00187_st.fit
824,098.B-0510(A),MS_DV2_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,358.441425,-52.6205,0.63498298,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00190_st.fit
825,098.B-0510(A),MS_DV2_V5_OB48,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,358.29025,-52.6204,0.68016286,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00193_st.fit
826,098.B-0510(A),MS_DV4_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,13.288396,-49.42403,0.75871442,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00196_st.fit
827,098.B-0510(A),MS_DV4_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,13.429454,-49.4241,0.75953212,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00199_st.fit
828,098.B-0510(A),MS_DV4_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,13.569996,-49.42402,0.83747644,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00202_st.fit
829,098.B-0510(A),MS_DV4_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,13.5708,-49.60702,0.74059038,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00205_st.fit
830,098.B-0510(A),MS_DV4_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,13.429475,-49.6073,0.76010706,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00208_st.fit
831,098.B-0510(A),MS_DV4_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,13.287875,-49.6072,0.7476719,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00211_st.fit
832,098.B-0510(A),MS_DV6_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,18.098092,-47.40113,0.74741078,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00214_st.fit
833,098.B-0510(A),MS_DV6_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,18.233625,-47.4012,0.8156787,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00217_st.fit
834,098.B-0510(A),MS_DV6_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,18.368704,-47.40113,0.68187102,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00220_st.fit
835,098.B-0510(A),MS_DV6_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,18.369425,-47.58414,0.68429352,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00223_st.fit
836,098.B-0510(A),MS_DV6_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,18.233646,-47.5844,0.71864542,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00226_st.fit
837,098.B-0510(A),MS_DV6_V5_OB30,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,18.097625,-47.58431,0.71469462,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00229_st.fit
838,098.B-0510(A),MS_DV3_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,5.498654,-51.09982,0.57960752,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00232_st.fit
839,098.B-0510(A),MS_DV3_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,5.644779,-51.0999,0.64916404,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00235_st.fit
840,098.B-0510(A),MS_DV3_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,5.790337,-51.09982,0.60103636,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00238_st.fit
841,098.B-0510(A),MS_DV3_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,5.791225,-51.28281,0.66106302,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00241_st.fit
842,098.B-0510(A),MS_DV3_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,5.6448,-51.2831,0.6706619,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00244_st.fit
843,098.B-0510(A),MS_DV3_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,5.498083,-51.283,0.61736996,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00247_st.fit
844,098.B-0510(A),MS_DV4_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,13.288396,-49.42403,0.7148602,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00250_st.fit
845,098.B-0510(A),MS_DV4_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,13.429454,-49.4241,0.66350456,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00253_st.fit
846,098.B-0510(A),MS_DV4_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,13.569996,-49.42402,0.61104324,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00256_st.fit
847,098.B-0510(A),MS_DV4_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,13.5708,-49.60702,0.6383959,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00259_st.fit
848,098.B-0510(A),MS_DV4_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,13.429475,-49.6073,0.6651148,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00262_st.fit
849,098.B-0510(A),MS_DV4_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,13.287875,-49.6072,0.66668866,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00265_st.fit
850,098.B-0510(A),MS_DV6_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,18.098092,-47.40113,0.66423216,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00268_st.fit
851,098.B-0510(A),MS_DV6_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,18.233625,-47.4012,0.63310516,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00271_st.fit
852,098.B-0510(A),MS_DV6_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,18.368704,-47.40113,0.64761466,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00274_st.fit
853,098.B-0510(A),MS_DV6_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,18.369425,-47.58414,0.59744392,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00277_st.fit
854,098.B-0510(A),MS_DV6_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,18.233646,-47.5844,0.674339,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00280_st.fit
855,098.B-0510(A),MS_DV6_V5_OB31,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,18.097625,-47.58431,0.6914852,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00283_st.fit
856,098.B-0510(A),MS_DV3_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,5.498654,-51.09982,0.75329856,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00286_st.fit
857,098.B-0510(A),MS_DV3_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,5.644779,-51.0999,0.715309,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00289_st.fit
858,098.B-0510(A),MS_DV3_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,5.790337,-51.09982,0.7639664,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00292_st.fit
859,098.B-0510(A),MS_DV3_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,5.791225,-51.28281,0.7236118,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00295_st.fit
860,098.B-0510(A),MS_DV3_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,5.6448,-51.2831,0.79514372,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00298_st.fit
861,098.B-0510(A),MS_DV3_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,5.498083,-51.283,0.70566592,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00301_st.fit
862,098.B-0510(A),MS_DV4_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,13.288396,-49.42403,0.7365012,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00304_st.fit
863,098.B-0510(A),MS_DV4_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,13.429454,-49.4241,0.66536062,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00307_st.fit
864,098.B-0510(A),MS_DV4_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,13.569996,-49.42402,0.7274385,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00310_st.fit
865,098.B-0510(A),MS_DV4_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,13.5708,-49.60702,0.7280352,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00313_st.fit
866,098.B-0510(A),MS_DV4_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,13.429475,-49.6073,0.74863274,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00316_st.fit
867,098.B-0510(A),MS_DV4_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,13.287875,-49.6072,0.7750776,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00319_st.fit
868,098.B-0510(A),MS_DV6_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,A,18.098092,-47.40113,0.7267058,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00322_st.fit
869,098.B-0510(A),MS_DV6_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,A,18.233625,-47.4012,0.6918388,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00325_st.fit
870,098.B-0510(A),MS_DV6_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,A,18.368704,-47.40113,0.79172502,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00328_st.fit
871,098.B-0510(A),MS_DV6_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,A,18.369425,-47.58414,0.72219536,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00331_st.fit
872,098.B-0510(A),MS_DV6_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,A,18.233646,-47.5844,0.80491566,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00334_st.fit
873,098.B-0510(A),MS_DV6_V5_OB32,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,A,18.097625,-47.58431,0.77124886,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160928_00337_st.fit
874,098.B-0510(A),MS_DV1_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,351.377896,-53.28692,1.13672404,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00045_st.fit
875,098.B-0510(A),MS_DV1_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,351.531417,-53.287,1.24142024,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00048_st.fit
876,098.B-0510(A),MS_DV1_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,351.684292,-53.28691,1.19178534,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00051_st.fit
877,098.B-0510(A),MS_DV1_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,351.6853,-53.46988,1.1695371,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00054_st.fit
878,098.B-0510(A),MS_DV1_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,351.531446,-53.4702,1.06092274,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00057_st.fit
879,098.B-0510(A),MS_DV1_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,351.37725,-53.47009,1.02463386,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00060_st.fit
880,098.B-0510(A),MS_DV2_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,358.290867,-52.43722,1.14163806,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00063_st.fit
881,098.B-0510(A),MS_DV2_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,358.4414,-52.4373,1.07891962,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00066_st.fit
882,098.B-0510(A),MS_DV2_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,358.591321,-52.43721,1.14154252,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00069_st.fit
883,098.B-0510(A),MS_DV2_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,358.592283,-52.62019,0.99946706,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00072_st.fit
884,098.B-0510(A),MS_DV2_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,358.441425,-52.6205,0.991389,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00075_st.fit
885,098.B-0510(A),MS_DV2_V5_OB9,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,358.29025,-52.6204,0.95112484,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00078_st.fit
886,098.B-0510(A),MS_DV1_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,351.377896,-53.28692,1.096551,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00081_st.fit
887,098.B-0510(A),MS_DV1_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,351.531417,-53.287,1.27470862,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00084_st.fit
888,098.B-0510(A),MS_DV1_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,351.684292,-53.28691,1.08443782,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00087_st.fit
889,098.B-0510(A),MS_DV1_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,10,Jitter3u,3,1,C,351.6853,-53.46988,0.99573488,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00090_st.fit
890,098.B-0510(A),MS_DV1_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,13,Jitter3u,3,1,C,351.531446,-53.4702,1.01520702,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00093_st.fit
891,098.B-0510(A),MS_DV1_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,16,Jitter3u,3,1,C,351.37725,-53.47009,0.87321316,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00096_st.fit
892,098.B-0510(A),MS_DV2_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,1,Jitter3u,3,1,C,358.290867,-52.43722,0.9049678,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00099_st.fit
893,098.B-0510(A),MS_DV2_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,4,Jitter3u,3,1,C,358.4414,-52.4373,0.7755451,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00102_st.fit
894,098.B-0510(A),MS_DV2_V5_OB10,Ks,7.0,4,VIRCAM_img_obs_tile6,18,7,Jitter3u,3,1,C,358.591321,-52.43721,0.82671306,/Volumes/RAID/Magellanic_stream/VISTA/P98/raw_data/v20160929_00105_st.fit
